quelle_strang,handle,url,plattform,nische_cluster,unter_nische,land_sprache,account_alter_oder_start,erstes_sichtbares_posting,start_datenqualitaet,follower_heute,follower_heute_datum,follower_heute_dq,follower_vor_30d,follower_vor_60d,follower_vor_90d,follower_vor_120d,follower_historie_quelle,follower_historie_dq,posts,posts_dq,posts_pro_woche,median_reel_views,median_dq,top_reel_url,top_reel_views,top_reel_datum,top5_reels,top_reels_dq,anzahl_reels_ueber_1m_bekannt,engagement_hinweis,ai_status,ai_beleg,ai_tools,klasse,emerging_outlier,affiliate_oder_monetarisierung_sichtbar,link_in_bio,quelle_urls,pruefdatum,notizen
M4,plustika,https://www.instagram.com/plustika/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Brazilian Streetwear,BR / Portugiesisch,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,aipulled listet den Account unter 'New Wave (50K+ Q1-2026-Wachstum)',"THIRD-PARTY OBSERVED (Kategorie, keine Zahl)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,In aipulled als KI-Persona gelistet,UNKNOWN,Kandidat (Q1-2026-Wachstum 50K+ lt. aipulled),nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://aipulled.com/news/ai-instagram-influencers-q1-2026.html,2026-09-26,UNKNOWN
M4,thalasya_,https://www.instagram.com/thalasya_/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Lifestyle/Travel Indonesien,ID / Indonesisch,2018 (invideo),UNKNOWN,THIRD-PARTY OBSERVED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,aipulled 'New Wave (50K+ Q1-2026)',THIRD-PARTY OBSERVED (Kategorie),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,"In AI-Influencer-Listen (aipulled, invideo)",UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),Tourismus-/Hotel-/Fashion-Kooperationen (invideo),UNKNOWN,https://aipulled.com/news/ai-instagram-influencers-q1-2026.html | https://invideo.io/blog/ai-influencers-on-instagram/,2026-09-26,UNKNOWN
M4,leyalovenature,https://www.instagram.com/leyalovenature/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Wellness/Sustainability,CH / Englisch,UNKNOWN,UNKNOWN,UNKNOWN,494000,2026-09 (creatorflow),THIRD-PARTY OBSERVED,UNKNOWN,498000 (Snapshot 2026-07-31),UNKNOWN,UNKNOWN,498K (hypefy 2026-07-31); 494K (creatorflow 2026-09); ein Such-Snippet nennt 675K IG (nicht verifiziert),THIRD-PARTY OBSERVED -> flach,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,"Cosmiq Universe AG, offen virtuell",UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),Wellness-Partnerschaften,UNKNOWN,https://hypefy.ai/blog/top-ai-influencers-on-instagram | https://creatorflow.so/blog/ai-influencers-instagram/,2026-09-26,UNKNOWN
M4,natt.alia2007,https://www.instagram.com/natt.alia2007/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Fashion mit Transparenz-Positionierung,EU / Englisch,2025-11,UNKNOWN,SELF-REPORTED (eigene Website),10841,2026-09-20,SELF-REPORTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://nataliajohansson.com/2026/03/16/ai-fashion-influencers-instagram-2026/,"SELF-REPORTED, ein Stand",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,"Selbstbezeichnung als KI-Influencerin, EU-AI-Act-Art.-50-Offenlegung",UNKNOWN,"keine (jung, aber <50K)",nein (keine belastbaren Reel-Views),"Eigenes Produkt: Novelle 'I, AI' (4,99 USD); Markenanmeldung",UNKNOWN,https://nataliajohansson.com/2026/03/16/ai-fashion-influencers-instagram-2026/,2026-09-26,"~10 Monate alt, langsames Wachstum; zeigt, dass Persona-Neustarts ohne Viral-Hook stagnieren"
M4,viva_lalina,https://www.instagram.com/viva_lalina/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Travel/Fashion,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,251000,2025-05-30 (veraltet),THIRD-PARTY OBSERVED (veraltet),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://yoloco.io/blog/top-ai-influencers-instagram,"THIRD-PARTY OBSERVED, ein Stand",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,In yoloco-AI-Influencer-Liste,UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://yoloco.io/blog/top-ai-influencers-instagram,2026-09-26,UNKNOWN
M4,ayayi.iiiii,https://www.instagram.com/ayayi.iiiii/,Instagram,AI Virtual Influencer / AI-Persona,Virtuelle Luxus-Fashion-Persona (China),CN / Chinesisch,2021,UNKNOWN,THIRD-PARTY OBSERVED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Offen virtuell (invideo),UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),"Brand Deals (Prada, Louis Vuitton, Guerlain, Alibaba)",UNKNOWN,https://invideo.io/blog/ai-influencers-on-instagram/,2026-09-26,UNKNOWN
M4,bermudaisbae,https://www.instagram.com/bermudaisbae/,Instagram,AI Virtual Influencer / AI-Persona,"Virtuelle Persona (CGI, Brud)",US / Englisch,2016,UNKNOWN,THIRD-PARTY OBSERVED,241000,undatiert (invideo),THIRD-PARTY OBSERVED (undatiert),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Offen virtuell,UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://invideo.io/blog/ai-influencers-on-instagram/ | https://www.getpassionfruit.com/blog/top-ai-generated-influencers-virtual-models-marketing-virality-mia-zelu-lil-miquela,2026-09-26,UNKNOWN
M4,aishaneo,https://www.instagram.com/aishaneo/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Tech/AI-Ethik,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,13100,undatiert (invideo),THIRD-PARTY OBSERVED (undatiert),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,In invideo-AI-Influencer-Liste,UNKNOWN,keine,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://invideo.io/blog/ai-influencers-on-instagram/,2026-09-26,Randständig zum Cluster
M4,liam_nikuro,https://www.instagram.com/liam_nikuro/,Instagram,AI Virtual Influencer / AI-Persona,Virtuelle Music/Fashion-Persona (männlich),UNKNOWN,2019,UNKNOWN,THIRD-PARTY OBSERVED,11000,undatiert (invideo),THIRD-PARTY OBSERVED (undatiert),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,In invideo-Liste,UNKNOWN,keine,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://invideo.io/blog/ai-influencers-on-instagram/,2026-09-26,UNKNOWN
M4,serah_reikka,https://www.instagram.com/serah_reikka/,Instagram,AI Virtual Influencer / AI-Persona,Virtuelle Fashion/Gaming/Travel-Persona,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Favikon-Ranking 'Top AI Influencers' (Score 69.8),UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://www.favikon.com/blog/top-ai-influencers-instagram,2026-09-26,UNKNOWN
M4,arbie_seo,https://www.instagram.com/arbie_seo/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Gaming/Beauty (Südostasien),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,367000,2025-05-30 (veraltet),THIRD-PARTY OBSERVED (veraltet),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,In yoloco-AI-Influencer-Liste,UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://yoloco.io/blog/top-ai-influencers-instagram,2026-09-26,UNKNOWN
M4,sena.zaro,https://www.instagram.com/sena.zaro/,Instagram,AI Virtual Influencer / AI-Persona,AI-Persona Fashion x Motion Design/Travel,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,yoloco: 'Growing' (keine Zahl),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,In yoloco-AI-Influencer-Liste,UNKNOWN,keine (Daten fehlen),nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://yoloco.io/blog/top-ai-influencers-instagram,2026-09-26,UNKNOWN
M4,guggimon,https://www.instagram.com/guggimon/,Instagram,AI Kids/Toys-Concepts (Kontext),"Virtuelle Toy-/Brand-Figur (Superplastic, CGI)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1300000,2026-08-20,THIRD-PARTY OBSERVED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,In kolsquare/Favikon-AI-Influencer-Rankings (CGI; generativer KI-Anteil unklar),UNKNOWN,Legacy/Kontext,nein (keine belastbaren Reel-Views),"Merch/Toys der Marke, Fortnite-Kollab",UNKNOWN,https://www.kolsquare.com/en/top-influencers/10-ai-influencers-transforming-social-media | https://www.favikon.com/blog/top-ai-influencers-instagram,2026-09-26,UNKNOWN
M4,itsolivia.ai,https://www.instagram.com/itsolivia.ai/,Instagram,AI Beauty,AI-Influencerin Makeup-Transition/Glow-up-Reveal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Handle-Selbstbezeichnung '.ai'; von alici.ai als 'AI Influencer Makeup Transition Reveal AI Video' katalogisiert,UNKNOWN,keine (Daten fehlen),nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://alici.ai/formulas/media/itsolivia-ai/a5181cb4-b5fd-525a-a3f5-4b2234d1c825-ai-influencer-makeup-transition-reveal-ai-video,2026-09-26,Beleg für Format 'natural -> glam transition' mit KI-Persona; Follower/Views nicht zugänglich (alici.ai 403)
M4,varyalai,https://www.instagram.com/varyalai/,Instagram,AI Fashion,AI-Fotoshootings mit echter Kleidung + KI-Models / AI-Runway-Clips,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,266000,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://www.instagram.com/varyalai/reel/DQWIAB3DEMb/,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,"Bio lt. Snippet: 'AI photo shoots with real clothing and AI models'; Reel DQWIAB3DEMb (NexLev-Analyse): KI-Runway, Watermark 'VARYA JAMYL', keine AI-Kennzeichnung im Video",UNKNOWN,keine (Alter/Posts unbekannt; 266K),nein (keine belastbaren Reel-Views),B2B-Dienstleistung (KI-Shootings für Marken) lt. Bio; kein Affiliate im Reel sichtbar,UNKNOWN,https://www.instagram.com/varyalai/ | https://www.instagram.com/varyalai/reel/DQWIAB3DEMb/,2026-09-26,"Stärkster reiner AI-Fashion-Content-Account im Fund; Hook rein visuell (Runway-Walk, Glanzkleid)"
M4,zwei_handvoll_fashion,https://www.instagram.com/zwei_handvoll_fashion/,Instagram,AI Fashion,Virtuelle Fashion-Show für Curvy/Plus-Size mit KI-Models,DE / Deutsch,UNKNOWN,UNKNOWN,UNKNOWN,161000,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio lt. Snippet: 'Virtual Fashionshow for curvy Women with ai generated Models and Fashion',UNKNOWN,keine (Alter/Posts unbekannt; 161K),nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://www.instagram.com/zwei_handvoll_fashion/,2026-09-26,Unter-Nische Plus-Size/Curvy AI-Fashion – DACH; Monetarisierung nicht sichtbar
M4,the_ai_dreams,https://www.instagram.com/the_ai_dreams/,Instagram,AI Lifestyle/Concepts (Rand),AI-Fun-Visuals / Dream-Konzepte,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,198000,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio lt. Snippet: AI-generierte Fun-Visuals,UNKNOWN,keine (Alter unbekannt),nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://www.instagram.com/the_ai_dreams/,2026-09-26,Fund über 'choose your/pick one'-Query; Format nicht bestätigt
M4,ai_girls_lingerie,https://www.instagram.com/ai_girls_lingerie/,Instagram,AI Fashion,AI-Models in Fashion/Cosplay,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2143,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: 'Beautiful AI generated women wearing fashion clothes and doing cosplay',UNKNOWN,keine,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://www.instagram.com/ai_girls_lingerie/,2026-09-26,Typischer Nachahmer-Account – Sättigung 'AI-Frauen'
M4,dressxagent,https://www.instagram.com/dressxagent/,Instagram,AI Fashion,AI-Stylist/Virtual Try-on (DRESSX),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,700,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,"Bio: AI-Stylist, unlimited try-on",UNKNOWN,keine,nein (keine belastbaren Reel-Views),Tool/App der Marke DRESSX,UNKNOWN,https://www.instagram.com/dressxagent/,2026-09-26,UNKNOWN
M4,aisle_wedding.ai,https://www.instagram.com/aisle_wedding.ai/,Instagram,AI Weddings/Dresses,AI-Hochzeitskonzepte/Visualisierung für Planer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,31000,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: 'AI-powered wedding concepts and visualization',UNKNOWN,keine,nein (keine belastbaren Reel-Views),B2B-Service für Eventplaner (ZMI Event Architects),UNKNOWN,https://www.instagram.com/aisle_wedding.ai/,2026-09-26,UNKNOWN
M4,aiweddingdesign,https://www.instagram.com/aiweddingdesign/,Instagram,AI Weddings/Dresses,AI-Hochzeitsinspiration täglich,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1504,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: 'turning dreams into reality with AI magic',UNKNOWN,keine,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://www.instagram.com/aiweddingdesign/,2026-09-26,UNKNOWN
M4,bridelyapp,https://www.instagram.com/bridelyapp/,Instagram,AI Weddings/Dresses,AI Virtual Bridal Try-on App,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1061,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: 'world's first AI-driven virtual try-on app for brides',UNKNOWN,keine,nein (keine belastbaren Reel-Views),App-Vermarktung,UNKNOWN,https://www.instagram.com/bridelyapp/,2026-09-26,UNKNOWN
M4,naildesign.ai,https://www.instagram.com/naildesign.ai/,Instagram,AI Beauty,AI Nail-Art-Inspiration,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,507,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: 'AI-Powered Nail Art Inspiration & Ideas',UNKNOWN,keine,nein (keine belastbaren Reel-Views),UNKNOWN,UNKNOWN,https://www.instagram.com/naildesign.ai/,2026-09-26,AI-Nail-Art auf IG kaum skaliert: Top-Nail-Pages (z. B. ideas_for_nailart 1M) sind nicht als AI belegt
M4,remodel.ai,https://www.instagram.com/remodel.ai/,Instagram,AI Transformations & Before/After,AI Home-/Room-Makeover (Tool-Brand),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,20000,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: 'See your home makeover before it happens' (AI-Tool),UNKNOWN,keine,nein (keine belastbaren Reel-Views),App/Tool-Vermarktung,UNKNOWN,https://www.instagram.com/remodel.ai/,2026-09-26,UNKNOWN
M4,createugc.ai,https://www.instagram.com/createugc.ai/,Instagram,AI Product-Ads/UGC,AI-UGC-Ads (Produktlink -> Ad),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,6843,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,"Bio: AI UGC ads, paste product link",UNKNOWN,keine,nein (keine belastbaren Reel-Views),SaaS-Tool,UNKNOWN,https://www.instagram.com/createugc.ai/,2026-09-26,UNKNOWN
M4,magic.ugc,https://www.instagram.com/magic.ugc/,Instagram,AI Product-Ads/UGC,AI-UGC-Videos,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3108,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: AI UGC videos 'human-like quality',UNKNOWN,keine,nein (keine belastbaren Reel-Views),SaaS-Tool,UNKNOWN,https://www.instagram.com/magic.ugc/,2026-09-26,UNKNOWN
M4,aiugc.creator,https://www.instagram.com/aiugc.creator/,Instagram,AI Product-Ads/UGC,AI-UGC-Creatorin Beauty/Skincare-Ads,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,279,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,"Bio: 'AI UGC Creator', AI-driven ad videos/photos",UNKNOWN,keine,nein (keine belastbaren Reel-Views),Dienstleistung (Ads für Marken),UNKNOWN,https://www.instagram.com/aiugc.creator/,2026-09-26,UNKNOWN
M4,adcrafty.ai,https://www.instagram.com/adcrafty.ai/,Instagram,AI Product-Ads/UGC,AI-UGC-Videos & Slideshows,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,77,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: AI-Ad-Tool,UNKNOWN,keine,nein (keine belastbaren Reel-Views),SaaS-Tool,UNKNOWN,https://www.instagram.com/adcrafty.ai/,2026-09-26,UNKNOWN
M4,storista.io,https://www.instagram.com/storista.io/,Instagram,AI Product-Ads/UGC,AI-UGC-Ads/TikTok-Shop-Videos,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,35,"Snippet, abgerufen 2026-09-26","THIRD-PARTY OBSERVED (Suchmaschinen-Snippet der IG-Profilseite, abgerufen 2026-09-26, Indexdatum unbekannt)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,VERIFIED,Bio: AI UGC ads + TikTok Shop videos,UNKNOWN,keine,nein (keine belastbaren Reel-Views),SaaS-Tool (TikTok-Shop-Fokus),UNKNOWN,https://www.instagram.com/storista.io/,2026-09-26,UNKNOWN
